"ANO4","IPCF","IPCF_AE","IPCF_act","IPCF_AE_act","GENERO"
2019,107000,159701.492537313,126680.219594741,189074.954619016,2
2019,20000,22556.3909774436,23678.5457186431,26705.1267503494,1
2019,7500,7874.0157480315,8879.45464449116,9322.26209395398,1
2019,10750,11315.7894736842,12727.2183237707,13397.0719197586,1
2019,18333.33,18333.3333333333,21705.3296289986,21705.3335754228,1
2019,3333.33,3968.25396825397,3946.42034001623,4698.12415052442,1
2019,4481.25,5726.83706070288,5305.47415008347,6780.15865825364,1
2019,20571.43,28514.8514851485,24355.0772876433,33759.5107275704,2
2019,10000,14218.009478673,11839.2728593216,16833.089373443,2
2019,10600,14247.311827957,12549.6292308808,16867.7812243022,2
2019,10750,12215.9090909091,12727.2183237707,14462.7480951939,2
2019,8125,9878.41945288754,9619.40919819876,11695.3303321565,2
2019,7750,8157.89473684211,9175.4364659742,9658.35417470969,1
2019,3060,4112.90322580645,3622.81749495239,4869.37835343064,1
2019,15571.43,22290.3885480573,18435.4408579825,26390.1992160746,2
2019,14250,17431.1926605505,16870.9638245332,20637.264617166,2
2019,51666.67,61507.9365079365,61169.5803862523,72820.9243331286,1
2019,10316.67,14808.6124401914,12214.1871129577,17532.3203347369,2
2019,10875,13343.5582822086,12875.2092345122,15797.8027417327,1
2019,4050,4641.83381088825,4794.90550802523,5495.59370547304,1
2019,14000,17031.6301703163,16574.9820030502,20164.2116825428,2
2019,7500,9036.14457831325,8879.45464449116,10698.138125893,1
2019,10000,13559.3220338983,11839.2728593216,16053.2513346733,1
2019,6333.33,8755.76036866359,7498.20219781269,10366.1836095442,2
2019,8333.33,8928.57142857143,9866.056769677,10570.77933868,1
2019,6500,7386.36363636364,7695.52735855901,8744.91745290796,1
2019,10200,12171.8377088305,12076.058316508,14410.5707834224,1
2019,2400,2863.96181384248,2841.42548623717,3390.72253727586,2
2019,19000,23360.6557377049,22494.6184327109,27657.3177451364,2
2019,2000,2259.88700564972,2367.85457186431,2675.54188911221,1
2019,14166.67,17346.9387755102,16772.3071637965,20537.5141437211,2
2019,3662.5,5580.95238095238,4336.13368472652,6607.44180529755,1
2019,10000,13840.830449827,11839.2728593216,16386.5368295108,1
2019,11760,12838.4279475983,13922.9848825621,15199.7651556355,1
2019,25666.67,30800,30387.4709520163,36464.9604067104,2
2019,30000,34482.7586206897,35517.8185779647,40825.0788252467,1
2019,20000,21428.5714285714,23678.5457186431,25369.8704128319,1
2019,7333.33,10138.2488479263,8682.12948374485,12002.9494426301,1
2019,10000,11600.9280742459,11839.2728593216,13734.6552892361,2
2019,16666.67,18975.3320683112,19732.1253786269,22465.4133952971,2
2019,7500,8379.88826815642,8879.45464449116,9921.17837373314,1
2019,26000,30115.8301158301,30782.109434236,35654.9530126286,1
2019,31250,36231.884057971,36997.7276853798,42895.9161569621,1
2019,16000,22222.2222222222,18942.8365749145,26309.4952429368,2
2019,20000,25000,23678.5457186431,29598.1821483039,1
2019,8000,9950.24875621891,9471.41828745724,11780.3710043001,2
2019,7500,10273.9726027397,8879.45464449116,12163.636499303,1
2019,13166.67,15310.0775193798,15588.3798778643,18126.0185249303,1
2019,9333.33,12389.3805309735,11049.9840556092,14668.1256664161,2
2019,17333.33,22907.4889867841,20521.4023430664,27120.8012636441,2
2019,14460,19228.7234042553,17119.588554579,22765.4103119401,1
2019,15860,20813.6482939633,18777.086754884,24641.8461350183,2
2019,13750,19230.7692307692,16279.0001815671,22767.8324217722,2
2019,3648,4629.44162436548,4318.9667390805,5480.92225771637,1
2019,10000,13333.3333333333,11839.2728593216,15785.6971457621,1
2019,19000,23030.303030303,22494.6184327109,27266.2041608618,2
2019,9000,10169.4915254237,10655.3455733894,12039.938501005,2
2019,2840,4451.41065830721,3362.35349204732,5270.14653925912,2
2019,18666.67,22222.2222222222,22099.9799504912,26309.4952429368,2
2019,6633.33,8326.35983263598,7853.38038359234,9857.80459834723,1
2019,6750,7584.26966292135,7991.50918004205,8979.22379780005,2
2019,10750,12215.9090909091,12727.2183237707,14462.7480951939,1
2019,20000,22598.8700564972,23678.5457186431,26755.4188911221,2
2019,20750,28424.6575342466,24566.4911830922,33652.7276480715,1
2019,3642.86,3953.48837209302,4312.88135283081,4680.64275833643,1
2019,3200,4705.88235294118,3788.5673149829,5571.42252203367,2
2019,30000,47619.0476190476,35517.8185779647,56377.4898062931,2
2019,4000,4460.96654275093,4735.70914372862,5281.46001159326,2
2019,30500,44363.6363636364,36109.7822209307,52523.3195940811,2
2019,2000,2185.79234972678,2367.85457186431,2587.81920422329,1
2019,35750,44409.9378881988,42325.4004720745,52578.1372323907,2
2019,13500,18750,15983.0183600841,22198.6366112279,2
2019,4700,5516.43192488263,5564.45824388113,6531.05427685579,2
2019,3250,3834.80825958702,3847.7636792795,4540.13413484307,1
2019,6666.67,7692.30769230769,7892.85251930532,9107.13296870889,1
2019,8250,10714.2857142857,9767.40010894028,12684.9352064159,2
2019,12500,18656.7164179104,14799.0910741519,22088.1956330626,2
2019,0,0,0,0,2
2019,24750,35740.0722021661,29302.2003268208,42313.6466813297,1
2019,8700,10481.9277108434,10300.1673876097,12409.8402260358,1
2019,31000,40000,36701.7458638968,47357.0914372862,2
2019,11200,14070.351758794,13259.9856024401,16658.2733698997,2
2019,750,845.070422535211,887.945464449116,1000.50193177365,1
2019,18000,24324.3243243243,21310.6911467788,28798.2312794308,1
2019,10000,13452.9147982063,11839.2728593216,15927.2729049169,2
2019,12333.33,14682.5396825397,14601.7659134056,17383.0593569404,2
2019,25000,28735.632183908,29598.1821483039,34020.8990210389,1
2019,23000,25367.6470588235,27230.3275764396,30033.4495328378,2
2019,18641,27213.1386861314,22069.5885370613,32218.3774263669,1
2019,6000,7407.40740740741,7103.56371559293,8769.83174764559,1
2019,3875,5016.18122977346,4587.7182329871,5938.79382910952,1
2019,32833.33,39243.0278884462,38872.2752750148,46460.891499728,2
2019,6750,7584.26966292135,7991.50918004205,8979.22379780005,1
2019,2450,3391.00346020761,2900.62185053378,4014.70152323015,2
2019,1e+05,1e+05,118392.728593216,118392.728593216,1
2019,8550,9579.83193277311,10122.5782947199,11341.8244198543,2
2019,13000,14606.7415730337,15391.054717118,17293.3199068742,1
2019,15000,17045.4545454545,17758.9092889823,20180.5787374799,1
2019,18250,22256.0975609756,21606.6729682618,26349.6011808071,2
2019,8000,7843.13725490196,9471.41828745724,9285.70420338945,1
2019,7300,9217.17171717172,8642.66918730473,10912.4610950817,2
2019,46700,63972.602739726,55289.4042530316,75738.9099356598,1
2019,5179.33,7524.45520581114,6131.95010984699,8908.40782993406,2
2019,3600,4897.95918367347,4262.13822935576,5798.827522933,2
2019,9171.43,12441.8604651163,10858.3062280167,14730.2580924117,2
2019,10900,14533.3333333333,12904.8074166605,17206.4098888807,2
2019,23333.33,26415.0943396226,27624.9660586593,31273.5509491513,1
2019,6460,8411.45833333333,7648.17026712172,9958.55503531474,1
2009,950,1067.41573033708,19077.1190420617,21434.9652157997,2
2009,150,194.805194805195,3012.17669085185,3911.91778032708,2
2009,1800,2097.902,36146.12,42128.35,1
2009,400,476.190476190476,8032.47117560494,9562.46568524398,1
2009,160,164.9485,3212.988,3312.359,1
2009,611.111111111111,818.452380952381,12271.8309627298,16435.4878965131,1
2009,257.142857142857,359.281437125749,5163.73147003174,7214.79446910623,2
2009,1200.5,1920.8,24107.45,38571.93,2
2009,900,1011.236,18073.06,20306.81,1
2009,600,692.8406,12048.71,13913.06,2
2009,811.5,916.949152542373,16295.8758975085,18413.41909323,2
2009,1000,1438.849,20081.18,28893.78,1
2009,1933.33333333333,2505.39956803456,38823.6106820905,50311.3745340266,2
2009,1000,1123.59550561798,20081.1779390123,22563.1212797892,1
2009,1085.714,1342.756,21802.42,26964.13,2
2009,1112.5,1171.053,22340.31,23516.12,2
2009,1160,1584.69945355191,23294.1664092543,31822.6317066316,2
2009,350,466.666666666667,7028.41227865432,9371.2163715391,2
2009,2376.66666666667,3047.00854700855,47726.2662350528,61187.5208141701,2
2009,425,541.4013,8534.501,10871.98,2
2009,1000,1219.51219512195,20081.1779390123,24489.2413890394,2
2009,1300,1873.19884726225,26105.5313207161,37616.039367026,1
2009,766.666666666667,987.124463519313,15395.5697532428,19822.6219998834,1
2009,250,272.4796,5020.294,5471.711,1
2009,575,682.4926,11546.68,13705.25,1
2009,303.75,441.8182,6099.658,8872.23,2
2009,222,261.7925,4458.022,5257.101,1
2009,720,893.3002,14458.45,17938.52,1
2009,250,361.01083032491,5020.29448475309,7249.52272166511,1
2009,285.7143,397.6143,5737.479,7984.564,2
2009,1875,1973.68421052632,37652.2086356482,39633.9038269981,1
2009,1166.667,1377.953,23428.04,27670.91,2
2009,233.3333,325.5814,4685.608,6538.058,2
2009,392,548.2517,7871.822,11009.54,2
2009,833.333333333333,1121.07623318386,16734.314949177,22512.5313217627,2
2009,800,784.313725490196,16064.9423512099,15749.9434815783,1
2009,2150,2415.73,43174.53,48510.71,1
2009,2450,2450,49198.89,49198.89,1
2009,112.5,156.7944,2259.133,3148.617,2
2009,595,796.875,11948.3,16002.19,2
2009,583.3333,851.5815,11714.02,17100.76,1
2009,3600,4044.94382022472,72292.2405804445,81227.2366072409,2
2009,633.3333,750.9881,12718.08,15080.73,2
2009,835,940.845070422535,16767.7835790753,18893.2772721975,2
2009,1350,1698.113,27109.59,34100.11,2
2009,600,875.9124,12048.71,17589.35,2
2009,800,958.0838,16064.94,19239.45,2
2009,700,889.830508474576,14056.8245573086,17868.8447762398,2
2009,360,552.147239263804,7229.22405804445,11087.7669601909,1
2009,500,630.9148,10040.59,12669.51,1
2009,700,915.032679738562,14056.8245573086,18374.9340618414,2
2009,550,591.3978,11044.65,11875.97,1
2009,571.6,818.9112,11478.4,16444.7,1
2009,1650,2200,33133.9435993704,44178.5914658272,1
2009,1333.333,1593.625,26774.9,32001.88,2
2009,720,893.3002,14458.45,17938.52,1
2009,248,307.6923,4980.132,6178.824,1
2009,563.3333,723.7687,11312.4,14534.13,1
2009,2250,2830.18867924528,45182.6503627778,56833.5224689029,1
2009,450,659.3407,9036.53,13240.34,1
2009,950,1241.83,19077.12,24937.41,2
2009,285.7143,324.6753,5737.479,6519.863,2
2009,1492,1771.971,29961.12,35583.27,2
2009,900,1156.81233933162,18073.0601451111,23230.1544281634,1
2009,4166.667,5353.319,83671.57,107501,1
2009,897.5,1068.452,18022.86,21455.78,1
2009,1210,1613.33333333333,24298.2253062049,32397.6337416066,1
2009,625,806.4516,12550.74,16194.5,1
2009,250,298.953662182362,5020.29448475309,6003.34168580339,2
2009,200,233.100233100233,4016.23558780247,4680.92725851104,1
2009,437.5,550.314465408805,8785.5153483179,11050.9627022867,2
2009,1690,2016.706,33937.19,40497.84,2
2009,800,1084.011,16064.94,21768.21,1
2009,1080,1250,21687.67,25101.47,2
2009,1000,1149.425,20081.18,23081.81,1
2009,393,496.2121,7891.903,9964.524,2
2009,200,239.043824701195,4016.23558780247,4800.28157904678,1
2009,1000,1129.944,20081.18,22690.6,1
2009,4000,5194.80519480519,80324.7117560494,104317.807475389,2
2009,675,989.011,13554.8,19860.51,1
2009,225,311.059907834101,4518.26503627778,6246.44935890937,1
2009,394.2857,482.5175,7917.722,9689.519,2
2009,1200,1294.96402877698,24097.4135268148,26004.4030864908,1
2009,955,1094.556,19177.52,21979.97,1
2009,328.3333,375.9542,6593.32,7549.603,1
2009,875,980.392156862745,17571.0306966358,19687.4293519729,2
2009,950,1124.26035502959,19077.1190420617,22576.4722391263,2
2009,460,576.802507836991,9237.34185194568,11582.8737955432,2
2009,100.416666666667,141.598119858989,2016.48495137583,2843.45704071796,2
2009,1775,1868.421,35644.09,37520.1,1
2009,506,606.7146,10161.08,12183.54,2
2009,244.444444444444,295.698924731183,4908.7323850919,5937.9827239015,1
2009,1000,1315.78947368421,20081.1779390123,26422.602551332,2
2009,4750,5367.23163841808,95385.5952103087,107780.33357097,2
2009,1250,1612.903,25101.47,32389,1
2009,1533.333,1654.676,30791.14,33227.85,1
2009,270,421.875,5421.91804353333,8471.74694302083,2
2009,371.4286,398.1623,7458.723,7995.569,1
2009,1035.71428571429,1276.40845070423,20798.3628654057,25631.7852214506,2
2009,500,606.060606060606,10040.5889695062,12170.4108721287,2
2009,5040,6631.579,101209.1,133169.9,2
2009,725,880.5668,14558.85,17682.82,2
2009,1500,1694.91525423729,30121.7669085185,34035.8948118853,1
2009,775,1099.291,15562.91,22075.05,1
2009,1166.667,1508.621,23428.04,30294.88,1
2009,750,789.473684210526,15060.8834542593,15853.5615307992,1
2009,1143.33333333333,1361.11111111111,22959.4801102707,27332.714416989,1
2009,800,1070.23411371237,16064.9423512099,21491.5616738594,2
2009,854.375,1069.64006259781,17156.8564016437,21479.6324277229,1
2009,1200,1578.94736842105,24097.4135268148,31707.1230615984,2
2009,362.5,466.2379,7279.427,9362.607,1
2009,750,914.634146341463,15060.8834542593,18366.9310417796,1
2009,1166.66666666667,1254.48028673835,23428.0409288478,25191.4418589761,1
2009,1425,1686.391,28615.68,33864.71,1
2009,883.3333,1196.388,17738.37,24024.89,1
2009,640,831.1688,12851.95,16690.85,1
2009,1157.5,1641.844,23243.96,32970.16,2
2009,1000,1224.48979591837,20081.1779390123,24589.1974763417,2
2009,2500,3246.753,50202.94,65198.63,2
2009,200,220.994475138122,4016.23558780247,4437.82937878726,1
2009,600,800,12048.7067634074,16064.9423512099,2
2009,850,1049.383,17069,21072.84,2
2009,695.714285714286,954.901960784314,13970.7623661415,19175.5561888216,1
2009,240,262.0087,4819.483,5261.444,1
2009,2100,2386.364,42170.47,47920.99,2
2009,425,590.277777777778,8534.50062408025,11853.4730890003,2
2009,164,208.651399491094,3293.31318199803,4189.96588040461,2
2009,583.3333,687.6228,11714.02,13808.28,1
2009,232.5,327.464788732394,4668.87387082037,6575.8786912963,2
2009,1417.5,1794.304,28465.07,36031.73,2
2009,502,545.6522,10080.75,10957.34,2
2009,535,703.947368421053,10743.4301973716,14136.0923649626,2
2009,180,283.018867924528,3614.61202902222,5683.35224689029,1
2009,381.25,564.8148,7655.949,11342.15,2
2009,700,853.6585,14056.82,17142.47,1
2009,857.142857142857,1067.61565836299,17212.4382334392,21438.980006063,2
2009,2000,2985.07462686567,40162.3558780247,59943.8147433204,2
2009,525,734.2657,10542.62,14744.92,2
2009,1950,2108.10810810811,39158.2969810741,42333.2940335936,1
2009,750,750,15060.88,15060.88,1
2009,750,991.735537190083,15060.8834542593,19915.2177907561,1
2009,625,806.4516,12550.74,16194.5,1
2009,1750,2447.552,35142.06,49149.74,2
2009,750,1045.29616724739,15060.8834542593,20990.7783334624,1
2009,324,456.338,6506.302,9163.805,1
2009,500,623.441396508728,10040.5889695062,12519.4376178381,1
2009,600,796.4602,12048.71,15993.86,2
2009,1153.333,1244.604,23160.29,24993.12,1
2009,1500,1780.415,30121.77,35752.84,2
2009,142.857142857143,211.416490486258,2868.7397055732,4245.49216469606,2
2009,2725,3633.33333333333,54721.2098838087,72961.6131784115,1
2009,816.666666666667,1262.88659793814,16399.6286501934,25360.2504899898,2
2009,537.5,759.717314487633,10793.6331422191,15256.0185755748,2
2009,1020,1118.421,20482.8,22459.21,2
2009,1100,1320,22089.2957329136,26507.1548794963,1
2009,1750,2208.202,35142.06,44343.3,1
2009,1478,1627.753,29679.98,32687.2,1
2009,483.3333,519.7133,9705.903,10436.45,1
2009,500,657.894736842105,10040.5889695062,13211.301275666,2
2009,700,940.8602,14056.82,18893.58,2
2009,340,387.2437,6827.6,7776.31,1
2009,1860,2039.47368421053,37350.990966563,40955.0339545647,1
2009,1200,1553.39805825243,24097.4135268148,31194.0628178833,2
2009,300,419.58041958042,6024.35338170371,8425.66906531987,2
2009,1150,1299.43502824859,23093.3546298642,26094.1860224454,1
2009,1166.66666666667,1508.62068965517,23428.0409288478,30294.880511441,1
2009,540,723.2143,10843.84,14522.99,2
2009,666.666666666667,1098.9010989011,13387.4519593416,22067.2285044092,2
2009,550,621.4689,11044.65,12479.83,2
2009,168,203.883495145631,3373.63789375407,4094.22074484718,1
2009,200,274.509803921569,4016.23558780247,5512.48021855241,1
2009,1666.66666666667,2242.15246636771,33468.629898354,45025.0626435254,2
2009,1666.667,2252.252,33468.63,45227.88,2
2009,2617.333,3115.873,52559.14,62570.4,2
2009,61,90.50445,1224.952,1817.436,1
2009,1547,2225.89928057554,31065.5822716521,44698.679527557,2
2009,800,1269.841,16064.94,25499.91,2
2009,1833.333,1978.417,36815.49,39728.95,2
2009,605,775.641025641026,12149.1126531025,15575.7854526955,1
2009,1635,2000,32832.73,40162.36,1
2009,675,794.117647058824,13554.7951088333,15946.817775098,2
2009,5660,7219.388,113659.5,144973.8,2
2009,1475,1798.78048780488,29619.7374600432,36121.6310488332,2
2009,600,779.220779220779,12048.7067634074,15647.6711213083,1
2009,3280,3706.215,65866.26,74425.16,1
2009,3100,4133.33333333333,62251.6516109383,83002.2021479177,2
2009,800,945.626477541371,16064.9423512099,18989.2935593497,2
2009,386.6667,492.569,7764.722,9891.366,1
2009,2750,3363.91437308868,55223.239332284,67551.3630975951,1
2009,342.857142857143,478.08764940239,6884.97529337567,9600.56315809355,2
2009,621,806.4935,12470.41,16195.34,2
2009,358.333333333333,436.105476673428,7195.75542814608,8757.51167725691,2
2009,306.25,424.610051993068,6149.86074382253,8526.67000876607,2
2009,1050,1290.98360655738,21085.236835963,25924.4715196266,2
2009,733.3333,928.27,14726.2,18640.76,2
2009,1066.667,1358.811,21419.92,27286.53,1
2009,725,957.0957,14558.85,19219.61,2
2009,590,786.6667,11847.89,15797.19,2
2009,271.428571428571,332.749562171629,5450.60544058906,6682.00316709693,1
2009,1033.33333333333,1270.49180327869,20750.5505369794,25512.971971696,1
2009,1114,1197.849,22370.43,24054.23,1
2009,625,788.643533123028,12550.7362118827,15836.8911190949,2
2009,580,710.2041,11647.08,14261.73,1
2009,746.666666666667,1095.35452322738,14993.9461944626,21996.0090872311,2
2009,416.6667,507.0994,8367.157,10183.15,1
2009,24,27.11864,481.9483,544.5743,2
2009,350,440.251572327044,7028.41227865432,8840.77016182934,1
2009,650,921.9858,13052.77,18514.56,2
2009,600,775.1938,12048.71,15566.8,1
2009,1333.333,1639.344,26774.9,32919.96,2
2009,255.2,326.760563380282,5124.71661003595,6561.73701669136,1
2009,63,79.5454545454545,1265.11421015778,1597.36642696689,2
2009,4175,5566.667,83838.92,111785.2,1
2009,1566.667,2216.981,31460.51,44519.59,1
2009,725,834.9328,14558.85,16766.43,1
2009,533.3333,695.6522,10709.96,13969.52,2
2009,1133.33333333333,1338.58267716535,22758.6683308806,26880.316926237,1
2009,726.6667,935.6223,14592.32,18788.4,1
2009,2650,3045.97701149425,53215.1215383827,61166.8063659572,1
2009,862.5,1055.046,17320.02,21186.56,1
2009,1526.66666666667,1817.46031746032,30657.2649868923,36496.7440320145,1
2009,1470,2194.03,29519.33,44058.7,2
2009,700,864.1975,14056.82,17354.1,1
2009,840,988.2353,16868.19,19844.93,2
2009,1166.667,1356.589,23428.04,27241.91,1
2009,1750,1977.401,35142.06,39708.54,1
2009,950,1079.545,19077.12,21678.54,2
2009,728,874.474474474475,14619.097539601,17560.4775250462,2
2009,375,531.9149,7530.442,10681.48,2
2009,1433.33333333333,1720,28783.0217125843,34539.6260551012,1
2009,1468.75,1546.05263157895,29494.2300979244,31046.5579978151,1
2009,2440,3730.88685015291,48998.0741711901,74920.6027082418,2
2009,675,900,13554.8,18073.06,2
2009,566.666666666667,728.571428571429,11379.3341654403,14630.5724984233,2
2009,833.3333,992.0635,16734.31,19921.8,2
2009,2303.333,3044.053,46253.65,61128.17,2
2009,213.333333333333,285.077951002227,4283.98462698929,5724.70106056477,1
2009,1000,980.3922,20081.18,19687.43,1
2009,378.5714,530,7602.16,10643.02,2
2009,2200,2598.425,44178.59,52179.44,1
2009,1136.667,1364,22825.61,27390.73,1
2009,1425,1701.49253731343,28615.6785630926,34167.9744036927,2
2009,1950,2600,39158.2969810741,52211.0626414321,2
2009,795,942.222222222222,15964.5364615148,18920.9321025361,1
2009,407.142857142857,563.241106719368,8175.9081608836,11310.5448865979,1
2009,137.5,189.655172413793,2761.1619666142,3808.49926429545,2
2009,1750,1888.489,35142.06,37923.09,1
2009,2000,2439.0243902439,40162.3558780247,48978.4827780789,2
2009,4400,4943.82,88357.18,99277.73,2
2009,733.3333,1028.037,14726.2,20644.2,2
2009,1533.333,1949.153,30791.14,39141.28,2
2009,935,1340.502,18775.9,26918.86,2
2009,808.3333,1012.526,16232.29,20332.72,1
2009,350,496.4539,7028.412,9969.379,2
2009,1600,1887.90560471976,32129.8847024198,37911.3683804363,1
2009,1000,1315.789,20081.18,26422.6,2
2009,375,493.4211,7530.442,9908.476,2
2009,2950,3933.333,59239.47,78985.97,1
2009,893.3333,1218.182,17939.19,24462.53,2
2009,450,598.006644518272,9036.53007255556,12008.6778372831,1
2009,380.8,480.808080808081,7646.9125591759,9655.1926252221,2
2009,750,1000,15060.88,20081.18,1
2009,650,970.1493,13052.77,19481.74,2
2009,125,142.045454545455,2510.14724237654,2852.44004815516,2
2009,3750,4189.94413407821,75304.4172712963,84139.0137109456,2
2009,857.142857142857,1067.61565836299,17212.4382334392,21438.980006063,1
2009,707.5,898.4127,14207.43,18041.19,1
2009,600,800,12048.71,16064.94,2
2009,1250,1633.987,25101.47,32812.38,2
2009,925,1189.71061093248,18575.0895935864,23890.7904740661,2
2009,1430,1965.63573883162,28716.0844527877,39472.2810347597,1
2009,746.6667,986.7841,14993.95,19815.79,2
2009,700,700,14056.82,14056.82,1
2009,740,953.60824742268,14860.0716748691,19149.5769006046,2
2009,540,714.285714285714,10843.8360870667,14343.698527866,1
2009,1616.66666666667,2029.28870292887,32464.5710014034,40750.5075331422,2
2009,1417.5,1794.304,28465.07,36031.73,2
2009,633.333333333333,761.523046092184,12718.0793613745,15292.2797932359,2
2009,142.5,204.057279236277,2861.56785630926,4097.71053409441,2
2009,300,300,6024.353,6024.353,1
2009,1526.66666666667,1817.46031746032,30657.2649868923,36496.7440320145,1
2009,1933.333,2222.222,38823.61,44624.84,1
2009,1500,2000,30121.7669085185,40162.3558780247,1
2009,733.333333333333,967.032967032967,14726.1971552757,19419.1610838801,2
2009,750,842.6966,15060.88,16922.34,2
2009,956.666666666667,1221.27659574468,19210.9935616552,24524.6726319002,2
2009,2040,2649.35064935065,40965.6029955852,53202.0818124483,2
2009,1006.66666666667,1348.21428571429,20215.0524586058,27073.730971347,2
2009,2500,2824.85875706215,50202.9448475309,56726.4913531422,2
2009,633.3333,788.3817,12718.08,15831.63,1
2009,180,210.3896,3614.612,4224.871,1
2009,200,196.078431372549,4016.23558780247,3937.48587039458,1
2009,1466.667,1582.734,29452.39,31783.16,1
2009,800,1194.03,16064.94,23977.53,2
2009,258.3333,356.3218,5187.638,7155.362,1
2009,845,1043.20987654321,16968.5953584654,20948.8831585993,1
2009,954.615384615385,1128.18181818182,19169.8014017803,22655.2198384676,1
2009,1625,2434.45692883895,32631.9141508951,48886.7627728765,1
2009,560,612.691466083151,11245.4596458469,12303.5663521301,2
2009,921.75,1056.447,18509.83,21214.7,2
2009,66.66667,95.69378,1338.745,1921.644,2
2009,1000,1492.53731343284,20081.1779390123,29971.9073716602,2
2009,300,374.064837905237,6024.35338170371,7511.66257070287,2
2009,550,617.977528089888,11044.6478664568,12409.716703884,1
2009,800,898.8764,16064.94,18050.5,1
2009,440,689.6552,8835.718,13849.09,2
2009,120,137.4046,2409.741,2759.246,2
2009,990,1159.25058548009,19880.3661596222,23279.11728293,2
2009,1160,1330.2752293578,23294.1664092543,26713.4935885944,1
2009,1100,1239.43661971831,22089.2957329136,24889.3473046914,1
2009,1120,1534.247,22490.92,30809.48,2
2009,750,735.294117647059,15060.8834542593,14765.5720139797,1
2009,1752.5,2408.93470790378,35192.2643381191,48374.2465128785,2
2009,1333.333,1801.802,26774.9,36182.3,2
2009,955,1094.556,19177.52,21979.97,1
2009,4150,5389.61,83336.89,108229.7,2
2009,550,805.8608,11044.65,16182.63,2
2009,87.5,97.4930362116992,1757.10306966358,1957.77500798171,2
2009,262.5,333.333333333333,5271.30920899074,6693.72597967078,2
2009,162.5,245.7467,3263.191,4934.883,1
2009,362.5,466.2379,7279.427,9362.607,1
2009,290,369.898,5823.542,7427.987,1
2009,506.666666666667,687.782805429864,10174.4634890996,13811.4888992302,2
2009,375,520.833333333333,7530.44172712963,10458.9468432356,2
2009,1250,1412.429,25101.47,28363.25,2
2009,980,1172.249,19679.55,23540.14,2
2009,537.5,719.063545150502,10793.6331422191,14439.6429996243,2
2009,1920,2762.59,38555.86,55476.06,2
2009,337.1429,495.7983,6770.226,9956.214,2
2009,666.6667,719.4245,13387.45,14446.89,1
2009,140,167.0644,2811.365,3354.851,2
2009,300,386.2661,6024.353,7756.678,1
2009,1575,1987.382,31627.86,39908.97,2
2009,1500,1973.68421052632,30121.7669085185,39633.9038269981,2
2009,984.6667,1413.397,19773.27,28382.68,1
2009,1180,1348.571,23695.79,27080.9,1
2009,1066.66666666667,1226.05363984674,21419.9231349466,24620.6013045362,2
2009,780,876.4045,15663.32,17599.23,1
2009,1375,1443.56955380577,27611.619666142,28988.5770773144,1
2009,1250,1650.165,25101.47,33137.26,1
2009,1139,1627.14285714286,22872.4616725351,32674.9452464787,2
2009,1040,1316.456,20884.43,26435.98,1
2009,163.636363636364,208.092485549133,3286.01093547476,4178.74223008349,1
2009,1500,2000,30121.77,40162.36,2
2009,400,533.333333333333,8032.47117560494,10709.9615674733,2
2009,483.5714,590.7504,9710.684,11862.96,1
2009,570,705.4455,11446.27,14166.18,2
2009,11.66667,13.9165,234.2804,279.4597,2
2009,66.66667,89.6861,1338.745,1801.003,1
2009,460,602.0942,9237.342,12090.76,2
2009,65.83333,85.6833,1322.011,1720.622,1
2009,1150,1654.67625899281,23093.3546298642,33227.8483882938,2
2009,600,863.3094,12048.71,17336.27,2
2009,620,826.6667,12450.33,16600.44,2
2009,1150,1284.916,23093.35,25802.63,1
2009,1250,1536.88524590164,25101.4724237654,30862.4660947936,1
2009,300,422.535211267606,6024.35338170371,8485.00476296296,2
2009,1166.66666666667,1483.05084745763,23428.0409288478,29781.4079603997,2
2009,466.6667,668.2578,9371.216,13419.4,2
2009,2810,3416.413,56428.11,68605.6,2
2009,130,165.605095541401,2610.55313207161,3325.54539117402,2
2009,217.5,264.705882352941,4367.65620173519,5315.60592503268,1
2009,1100,1605.83941605839,22089.2957329136,32247.1470553483,2
2009,1429,1605.618,28696,32242.7,1
2009,450,606.0606,9036.53,12170.41,1
2009,980,1212.87128712871,19679.5543802321,24355.8841339506,1
2009,1000,1333.333,20081.18,26774.9,2
2009,440,558.375634517766,8835.71829316543,11212.8404735602,2
2009,1066.66666666667,1264.82213438735,21419.9231349466,25399.1183418338,2
2009,750,952.381,15060.88,19124.93,1
2009,665,886.666666666667,13353.9833294432,17805.3111059243,1
2009,636,868.8525,12771.63,17447.58,1
2009,800,1107.26643598616,16064.9423512099,22235.2143269341,1
2009,1500,1960.78431372549,30121.7669085185,39374.8587039458,2
2009,1250,1412.429,25101.47,28363.25,1
2009,350,440.251572327044,7028.41227865432,8840.77016182934,2
2009,1075,1112.06896551724,21587.2662844383,22331.6547770051,1
2009,571.4286,724.6377,11474.96,14551.58,2
2009,1640,1798.246,32933.13,36110.89,2
2009,978.75,1161.721,19654.45,23328.73,1
2009,1625.5,1970.303,32641.95,39566.01,1
2009,2450,3266.667,49198.89,65598.51,1
2009,433.333333333333,515.873015873016,8701.84377357201,10359.337825681,1
2009,650,764.705882352941,13052.765660358,15356.1948945389,2
2009,666.666666666667,847.457627118644,13387.4519593416,17017.9474059427,2
2009,852,948.775055679287,17109.1636040385,19052.5207171921,1
2009,1566.667,2216.981,31460.51,44519.59,2
